, time_stamp (sec),ene,modi_ene
0,0.09142225,61.0,104.0
1,0.21136608,507.0,862.0
2,0.39162475,68.0,116.0
3,0.47983937,69.0,117.0
4,0.55885487,66.0,112.0
5,0.60710671,98.0,167.0
6,1.09435022,77.0,131.0
7,1.31460105,115.0,196.0
8,1.44483919,170.0,289.0
9,1.69930555,40.0,68.0
10,1.88050261,73.0,124.0
11,2.01242185,224.0,381.0
12,2.16206911,329.0,559.0
13,2.5598316,189.0,321.0
14,2.56593113,53.0,90.0
15,2.58491321,107.0,182.0
16,2.61355661,130.0,221.0
17,2.75643494,82.0,139.0
18,2.75733808,475.0,808.0
19,3.16613033,431.0,733.0
20,3.51189088,248.0,422.0
21,3.61658878,89.0,151.0
22,3.91957103,191.0,325.0
23,4.13495656,212.0,360.0
24,4.25853541,253.0,430.0
25,4.33238211,86.0,146.0
26,4.50653018,51.0,87.0
27,4.96966607,89.0,151.0
28,5.21146977,70.0,119.0
29,5.69730582,79.0,134.0
30,5.77459904,91.0,155.0
31,6.07974398,73.0,124.0
32,6.17387533,67.0,114.0
33,6.17583829,90.0,153.0
34,6.17945394,91.0,155.0
35,6.33326332,187.0,318.0
36,6.34569337,108.0,184.0
37,6.66977474,81.0,138.0
38,7.3101756,122.0,207.0
39,8.10380684,40.0,68.0
40,8.2634506,45.0,76.0
41,8.68972475,197.0,335.0
42,9.3858604,180.0,306.0
43,9.5782617,484.0,823.0
44,9.77752842,178.0,303.0
45,9.96810134,50.0,85.0
46,10.92320652,131.0,223.0
47,11.02949928,122.0,207.0
48,11.24511275,487.0,828.0
49,11.72591567,115.0,196.0
50,12.16490708,533.0,906.0
51,12.5312289,58.0,99.0
52,12.88717116,206.0,350.0
53,13.10972618,69.0,117.0
54,13.25609341,85.0,144.0
55,13.30943439,772.0,1312.0
56,13.3340541,107.0,182.0
57,13.60511721,98.0,167.0
58,14.81055297,93.0,158.0
59,15.08371161,302.0,513.0
60,15.35948878,225.0,382.0
61,15.42937872,210.0,357.0
62,15.51976066,56.0,95.0
63,15.61141439,182.0,309.0
64,15.92314246,49.0,83.0
65,16.02697696,58.0,99.0
66,16.06565301,113.0,192.0
67,16.17366622,47.0,80.0
68,16.27924004,140.0,238.0
69,16.73618198,79.0,134.0
70,17.32481706,457.0,777.0
71,17.61575475,156.0,265.0
72,17.89390938,126.0,214.0
73,17.92602003,57.0,97.0
74,18.03095917,84.0,143.0
75,18.20227764,484.0,823.0
76,18.26577832,92.0,156.0
77,18.68218985,55.0,94.0
78,18.85147575,86.0,146.0
79,19.22099847,78.0,133.0
80,19.23790324,143.0,243.0
81,19.33233824,79.0,134.0
82,19.92477853,74.0,126.0
83,20.24463185,74.0,126.0
84,20.74882252,40.0,68.0
85,21.30921464,54.0,92.0
86,21.32075056,127.0,216.0
87,21.5372714,180.0,306.0
88,21.56542383,62.0,105.0
89,21.65615818,99.0,168.0
90,21.98013006,49.0,83.0
91,22.04085732,465.0,790.0
92,22.14430095,84.0,143.0
93,22.27868957,167.0,284.0
94,22.60356058,73.0,124.0
95,22.69223373,135.0,230.0
96,22.73642308,65.0,110.0
97,23.01866036,48.0,82.0
98,23.1825478,99.0,168.0
99,23.54669015,64.0,109.0
100,23.81948425,397.0,675.0
101,24.02712731,59.0,100.0
102,24.07484632,60.0,102.0
103,24.20950146,71.0,121.0
104,24.29881498,248.0,422.0
105,24.53093658,95.0,162.0
106,24.63918797,74.0,126.0
107,24.6906817,57.0,97.0
108,24.79217376,204.0,347.0
109,25.04677035,243.0,413.0
110,25.26159465,81.0,138.0
111,25.5159128,334.0,568.0
112,25.57376164,70.0,119.0
113,25.61465267,111.0,189.0
114,25.65344346,61.0,104.0
115,25.66303342,102.0,173.0
116,25.89685549,351.0,597.0
117,25.97063085,57.0,97.0
118,26.28416473,101.0,172.0
119,26.73146317,145.0,246.0
120,27.23731895,106.0,180.0
121,27.27792801,102.0,173.0
122,27.55579767,58.0,99.0
123,27.64945016,264.0,449.0
124,27.71868555,350.0,595.0
125,28.82971247,165.0,280.0
126,28.92899297,45.0,76.0
127,29.16194384,114.0,194.0
128,29.38561355,388.0,660.0
129,29.48174824,45.0,76.0
130,29.50841873,60.0,102.0
131,29.52154421,51.0,87.0
132,29.6071211,70.0,119.0
133,29.96031714,91.0,155.0
134,29.9933332,94.0,160.0
135,30.31451418,294.0,500.0
136,30.37936385,500.0,850.0
137,30.40435268,163.0,277.0
138,30.74066147,66.0,112.0
139,31.01630756,109.0,185.0
140,31.1977826,75.0,128.0
141,31.35826118,212.0,360.0
142,31.51653552,136.0,231.0
143,31.55461602,101.0,172.0
144,32.01472901,331.0,563.0
145,32.2591401,435.0,740.0
146,32.3424135,77.0,131.0
147,32.4557909,72.0,122.0
148,32.51826574,61.0,104.0
149,32.59501701,93.0,158.0
150,32.87196796,68.0,116.0
151,33.23650503,211.0,359.0
152,33.71464993,207.0,352.0
153,33.94045151,804.0,1367.0
154,33.95130745,45.0,76.0
155,34.00798064,128.0,218.0
156,34.11191257,91.0,155.0
157,34.35832556,120.0,204.0
158,34.36125437,131.0,223.0
159,34.37042237,202.0,343.0
160,35.0088909,171.0,291.0
161,35.27753493,76.0,129.0
162,35.57361338,63.0,107.0
163,35.72724214,820.0,1394.0
164,35.85179896,83.0,141.0
165,35.86531334,122.0,207.0
166,35.90776797,81.0,138.0
167,35.98995516,90.0,153.0
168,36.07380488,172.0,292.0
169,36.10035379,419.0,712.0
170,36.44270834,104.0,177.0
171,36.51916232,106.0,180.0
172,37.05422989,52.0,88.0
173,37.06763044,70.0,119.0
174,37.13719695,445.0,756.0
175,37.16389222,97.0,165.0
176,37.16565671,127.0,216.0
177,37.35093508,113.0,192.0
178,37.3929925,220.0,374.0
179,37.536757,66.0,112.0
180,38.62922402,77.0,131.0
181,38.83968402,251.0,427.0
182,39.24931984,66.0,112.0
183,39.55105907,72.0,122.0
184,39.55756757,71.0,121.0
185,39.58425245,121.0,206.0
186,39.61879763,108.0,184.0
187,40.01340386,65.0,110.0
188,40.32199459,123.0,209.0
189,40.35749738,291.0,495.0
190,40.52384754,959.0,1630.0
191,41.05637244,103.0,175.0
192,41.15134792,75.0,128.0
193,41.39434927,65.0,110.0
194,41.79257319,55.0,94.0
195,41.94516136,141.0,240.0
196,42.18425289,51.0,87.0
197,42.30660186,76.0,129.0
198,42.73258514,168.0,286.0
199,43.02814039,266.0,452.0
200,43.24859513,326.0,554.0
201,43.39150782,145.0,246.0
202,43.48622734,100.0,170.0
203,43.60217542,244.0,415.0
204,44.57824821,90.0,153.0
205,44.80602597,116.0,197.0
206,44.90691382,240.0,408.0
207,45.33716036,182.0,309.0
208,45.49996496,55.0,94.0
209,45.66861371,130.0,221.0
210,45.69960827,119.0,202.0
211,45.87856261,76.0,129.0
212,46.11684,125.0,212.0
213,46.16021096,602.0,1023.0
214,46.21100943,66.0,112.0
215,46.60061971,111.0,189.0
216,47.20901552,85.0,144.0
217,47.43924445,85.0,144.0
218,47.58875641,72.0,122.0
219,47.69094202,57.0,97.0
220,47.96771189,61.0,104.0
221,48.42844046,74.0,126.0
222,48.43642566,66.0,112.0
223,48.52382672,62.0,105.0
224,48.88836301,112.0,190.0
225,48.99719738,195.0,332.0
226,49.01329823,220.0,374.0
227,49.06597469,53.0,90.0
228,49.14216026,91.0,155.0
229,49.24137484,105.0,178.0
230,49.59462037,118.0,201.0
231,49.89188668,74.0,126.0
232,50.25706847,113.0,192.0
233,50.36734664,157.0,267.0
234,50.40749136,91.0,155.0
235,50.8619437,93.0,158.0
236,51.04008691,71.0,121.0
237,51.52864097,64.0,109.0
238,51.72125135,656.0,1115.0
239,52.03130848,155.0,264.0
240,52.04835031,108.0,184.0
241,52.07426191,104.0,177.0
242,52.23774399,433.0,736.0
243,52.30617282,50.0,85.0
244,53.12733824,705.0,1198.0
245,53.30101938,331.0,563.0
246,53.57604967,46.0,78.0
247,53.62442355,128.0,218.0
248,53.6368283,199.0,338.0
249,53.75076002,51.0,87.0
250,53.81034778,103.0,175.0
251,53.81447373,560.0,952.0
252,53.96457619,76.0,129.0
253,53.96473338,453.0,770.0
254,54.04987595,357.0,607.0
255,54.20004198,111.0,189.0
256,54.31182244,93.0,158.0
257,54.43413221,186.0,316.0
258,54.57068539,73.0,124.0
259,54.73185817,69.0,117.0
260,54.93764625,109.0,185.0
261,54.93823934,88.0,150.0
262,55.11246532,164.0,279.0
263,55.54781724,285.0,484.0
264,55.767581,68.0,116.0
265,55.80747025,56.0,95.0
266,56.1363308,261.0,444.0
267,56.28781968,55.0,94.0
268,56.65922507,133.0,226.0
269,56.82873998,46.0,78.0
270,57.03032392,108.0,184.0
271,57.05167745,102.0,173.0
272,57.30371537,84.0,143.0
273,57.42729425,99.0,168.0
274,57.93827511,99.0,168.0
275,58.56017237,90.0,153.0
276,58.62914523,214.0,364.0
277,58.64344148,372.0,632.0
278,58.73576408,102.0,173.0
279,58.77631901,265.0,450.0
280,58.81452035,81.0,138.0
281,58.8354805,66.0,112.0
282,59.20125429,155.0,264.0
283,59.24964382,53.0,90.0
284,59.43377706,809.0,1375.0
285,59.46597465,170.0,289.0
286,59.65743554,57.0,97.0
287,59.71475041,96.0,163.0
288,59.77687359,71.0,121.0
289,59.82015053,119.0,202.0
290,59.96948907,379.0,644.0
291,60.21076406,364.0,619.0
292,60.48803033,128.0,218.0
293,61.04074111,87.0,148.0
294,61.23465058,265.0,450.0
295,61.35453607,66.0,112.0
296,61.70334277,180.0,306.0
297,61.76888998,240.0,408.0
298,62.22842254,68.0,116.0
299,62.44347606,150.0,255.0
300,62.45438607,187.0,318.0
301,62.70891566,178.0,303.0
302,62.84484122,74.0,126.0
303,62.89766485,83.0,141.0
304,62.96548534,71.0,121.0
305,63.25672717,299.0,508.0
306,63.88010277,41.0,70.0
307,63.95667866,91.0,155.0
308,64.20404425,143.0,243.0
309,64.25405596,398.0,677.0
310,64.52666822,61.0,104.0
311,64.59595572,151.0,257.0
312,65.13886004,293.0,498.0
313,65.18193886,50.0,85.0
314,65.5374505,206.0,350.0
315,65.88007382,107.0,182.0
316,65.9327928,460.0,782.0
317,66.15887726,558.0,949.0
318,66.17859359,236.0,401.0
319,67.14069149,132.0,224.0
320,67.1807272,189.0,321.0
321,67.33586985,281.0,478.0
322,67.35095178,69.0,117.0
323,67.60824448,141.0,240.0
324,67.91658389,76.0,129.0
325,67.99594661,375.0,638.0
326,68.11982272,75.0,128.0
327,68.3274918,75.0,128.0
328,68.87165963,132.0,224.0
329,68.90967975,146.0,248.0
330,69.28297791,149.0,253.0
331,69.35004446,132.0,224.0
332,69.4119542,44.0,75.0
333,69.42823039,316.0,537.0
334,69.51731484,163.0,277.0
335,69.72682106,83.0,141.0
336,70.37140636,440.0,748.0
337,70.67332744,65.0,110.0
338,70.90680135,85.0,144.0
339,70.92182461,49.0,83.0
340,70.96074418,166.0,282.0
341,71.09438952,197.0,335.0
342,71.16881298,96.0,163.0
343,71.30393987,101.0,172.0
344,71.8201712,114.0,194.0
345,71.92969897,99.0,168.0
346,72.16033438,112.0,190.0
347,72.2558065,64.0,109.0
348,72.29092777,49.0,83.0
349,72.3650836,361.0,614.0
350,73.16598842,70.0,119.0
351,73.23456731,119.0,202.0
352,73.6336891,192.0,326.0
353,73.95025199,312.0,530.0
354,73.96222391,62.0,105.0
355,74.54928963,132.0,224.0
356,74.79827408,536.0,911.0
357,74.93139896,49.0,83.0
358,75.6018141,278.0,473.0
359,75.72320672,64.0,109.0
360,76.01834794,56.0,95.0
361,76.12662722,282.0,479.0
362,76.28343858,101.0,172.0
363,76.44186629,74.0,126.0
364,76.63950693,56.0,95.0
365,76.83923493,75.0,128.0
366,77.0247488,438.0,745.0
367,77.20205111,54.0,92.0
368,77.25070303,464.0,789.0
369,77.29005294,220.0,374.0
370,77.29017,662.0,1125.0
371,77.48051676,68.0,116.0
372,77.70586946,102.0,173.0
373,77.84445905,244.0,415.0
374,78.01430502,167.0,284.0
375,78.03637985,43.0,73.0
376,78.17771738,67.0,114.0
377,78.19959616,76.0,129.0
378,78.22243817,97.0,165.0
379,78.24574093,276.0,469.0
380,78.25023076,124.0,211.0
381,78.37008781,141.0,240.0
382,78.65714993,249.0,423.0
383,78.67168868,110.0,187.0
384,78.67473899,127.0,216.0
385,78.81383795,66.0,112.0
386,78.98701248,225.0,382.0
387,78.99962403,110.0,187.0
388,79.37562577,77.0,131.0
389,79.37582025,82.0,139.0
390,79.46621646,102.0,173.0
391,79.62220605,95.0,162.0
392,79.6446636,490.0,833.0
393,79.81812697,53.0,90.0
394,79.95347117,94.0,160.0
395,80.0245926,65.0,110.0
396,80.24472144,612.0,1040.0
397,80.77330988,101.0,172.0
398,80.80414308,69.0,117.0
399,81.13063955,292.0,496.0
400,81.28618121,86.0,146.0
401,81.41556022,130.0,221.0
402,81.47363256,54.0,92.0
403,81.77784199,50.0,85.0
404,81.8365926,135.0,230.0
405,81.84894799,252.0,428.0
406,82.12493547,416.0,707.0
407,82.59756028,47.0,80.0
408,82.77326967,50.0,85.0
409,82.97722325,41.0,70.0
410,83.08580338,252.0,428.0
411,83.34045017,164.0,279.0
412,83.37522506,122.0,207.0
413,83.44937981,252.0,428.0
414,83.47090998,177.0,301.0
415,83.55694537,119.0,202.0
416,83.58686307,375.0,638.0
417,84.12945386,44.0,75.0
418,84.2076784,144.0,245.0
419,84.40551911,160.0,272.0
420,84.84480959,58.0,99.0
421,84.84523843,107.0,182.0
422,84.92261906,90.0,153.0
423,85.1293629,50.0,85.0
424,85.27107774,108.0,184.0
425,85.44292985,656.0,1115.0
426,85.73939845,92.0,156.0
427,85.8663019,232.0,394.0
428,85.9203117,97.0,165.0
429,85.98530038,420.0,714.0
430,86.26186708,337.0,573.0
431,86.27035087,61.0,104.0
432,86.4537692,97.0,165.0
433,86.58776881,74.0,126.0
434,86.63574777,64.0,109.0
435,86.86708116,90.0,153.0
436,87.20361517,228.0,388.0
437,87.45244062,108.0,184.0
438,87.57114494,77.0,131.0
439,87.91350771,70.0,119.0
440,88.11472422,355.0,604.0
441,89.05708746,348.0,592.0
442,89.38886187,144.0,245.0
443,89.84917196,169.0,287.0
444,90.12343951,64.0,109.0
445,90.33158188,314.0,534.0
446,90.54711434,121.0,206.0
447,90.81207864,113.0,192.0
448,91.07136667,126.0,214.0
449,91.07796541,57.0,97.0
450,91.24809034,90.0,153.0
451,91.40469622,79.0,134.0
452,92.02182761,184.0,313.0
453,92.12637437,67.0,114.0
454,92.50599946,84.0,143.0
455,92.5134551,414.0,704.0
456,92.53603228,97.0,165.0
457,92.86300858,58.0,99.0
458,92.94669908,67.0,114.0
459,93.02158382,151.0,257.0
460,93.05494418,176.0,299.0
461,93.09998974,81.0,138.0
462,93.23280236,268.0,456.0
463,93.39256776,299.0,508.0
464,93.63755725,263.0,447.0
465,94.44597466,150.0,255.0
466,94.94842498,79.0,134.0
467,94.96141687,53.0,90.0
468,94.97407132,85.0,144.0
469,94.99485783,65.0,110.0
470,95.13881674,85.0,144.0
471,95.29053876,54.0,92.0
472,95.60489978,57.0,97.0
473,95.72024435,61.0,104.0
474,95.79170496,305.0,518.0
475,95.97891628,71.0,121.0
476,96.19167191,73.0,124.0
477,96.38753118,98.0,167.0
478,97.88309366,67.0,114.0
479,97.89868818,92.0,156.0
480,97.9672593,70.0,119.0
481,98.37737285,165.0,280.0
482,98.39242641,52.0,88.0
483,98.64013964,82.0,139.0
484,98.7348043,80.0,136.0
485,98.78462791,71.0,121.0
486,98.99761831,58.0,99.0
487,99.13844206,62.0,105.0
488,99.14180181,247.0,420.0
489,99.41346099,130.0,221.0
490,99.41399129,115.0,196.0
491,99.42713835,66.0,112.0
492,99.4443193,57.0,97.0
493,99.51963229,124.0,211.0
494,99.58777701,141.0,240.0
495,99.65208249,84.0,143.0
496,99.75194372,56.0,95.0
497,100.14176267,439.0,746.0
498,100.62412167,358.0,609.0
499,100.77608509,161.0,274.0
500,101.04913502,204.0,347.0
501,101.30262118,138.0,235.0
502,101.45675556,55.0,94.0
503,101.63795893,233.0,396.0
504,101.76249658,420.0,714.0
505,101.8321583,148.0,252.0
506,102.04787047,285.0,484.0
507,102.04929485,367.0,624.0
508,102.09967112,56.0,95.0
509,102.15906408,85.0,144.0
510,102.35112361,241.0,410.0
511,102.5074797,88.0,150.0
512,102.60918505,105.0,178.0
513,102.95842963,135.0,230.0
514,102.98307513,75.0,128.0
515,103.0335475,97.0,165.0
516,103.21323519,60.0,102.0
517,103.24105714,693.0,1178.0
518,103.49576319,67.0,114.0
519,103.71257808,79.0,134.0
520,103.99167053,127.0,216.0
521,104.07918665,84.0,143.0
522,104.45672746,94.0,160.0
523,104.7596971,71.0,121.0
524,105.27865575,134.0,228.0
525,105.41208024,602.0,1023.0
526,105.65352283,518.0,881.0
527,105.70487206,122.0,207.0
528,106.03048953,61.0,104.0
529,106.30126883,176.0,299.0
530,106.37426219,85.0,144.0
531,106.64470207,137.0,233.0
532,106.6626016,161.0,274.0
533,106.72085548,136.0,231.0
534,106.77643273,50.0,85.0
535,106.79748858,309.0,525.0
536,106.98995937,271.0,461.0
537,107.5120541,41.0,70.0
538,107.65708243,84.0,143.0
539,107.74374274,110.0,187.0
540,108.3984753,148.0,252.0
541,108.6799996,90.0,153.0
542,108.71990832,65.0,110.0
543,108.90306848,60.0,102.0
544,109.20246069,74.0,126.0
545,109.30156792,61.0,104.0
546,109.8177731,76.0,129.0
547,109.94588201,431.0,733.0
548,110.16266704,168.0,286.0
549,110.22517866,323.0,549.0
550,110.3394811,56.0,95.0
551,110.38254045,64.0,109.0
552,110.69010798,76.0,129.0
553,110.81835782,101.0,172.0
554,111.32638778,65.0,110.0
555,111.64827101,129.0,219.0
556,112.07649144,109.0,185.0
557,112.2168266,202.0,343.0
558,112.36492955,95.0,162.0
559,112.37458416,132.0,224.0
560,112.59819664,324.0,551.0
561,112.60580073,73.0,124.0
562,112.76113049,430.0,731.0
563,112.79413346,602.0,1023.0
564,112.96379642,88.0,150.0
565,113.13738076,72.0,122.0
566,113.37809091,223.0,379.0
567,113.46651841,88.0,150.0
568,113.53834736,314.0,534.0
569,113.68727588,230.0,391.0
570,113.80713759,58.0,99.0
571,113.88965767,87.0,148.0
572,113.98123198,160.0,272.0
573,114.39890276,273.0,464.0
574,114.73516916,367.0,624.0
575,114.74269493,114.0,194.0
576,114.81313677,66.0,112.0
577,114.8167026,53.0,90.0
578,115.13763149,78.0,133.0
579,115.16099207,279.0,474.0
580,115.80553814,231.0,393.0
581,115.83941708,86.0,146.0
582,116.03145558,78.0,133.0
583,116.06758017,58.0,99.0
584,116.12714232,65.0,110.0
585,116.40120397,211.0,359.0
586,116.42895761,97.0,165.0
587,116.58166109,186.0,316.0
588,116.61766176,71.0,121.0
589,116.66765011,262.0,445.0
590,116.96388897,202.0,343.0
591,117.03626492,115.0,196.0
592,117.06148691,94.0,160.0
593,117.09581899,76.0,129.0
594,117.14406979,453.0,770.0
595,117.23895437,231.0,393.0
596,117.29094184,72.0,122.0
597,117.58685316,265.0,450.0
598,117.8634918,57.0,97.0
599,118.00931004,68.0,116.0
600,118.2451652,122.0,207.0
601,118.32806402,126.0,214.0
602,118.3289922,641.0,1090.0
603,118.52254783,86.0,146.0
604,118.530902,87.0,148.0
605,118.63798182,64.0,109.0
606,118.77120353,75.0,128.0
607,118.89872835,61.0,104.0
608,118.9048638,70.0,119.0
609,119.04586901,77.0,131.0
610,119.42045601,242.0,411.0
611,119.73069754,165.0,280.0
612,119.92317641,72.0,122.0
613,119.94940446,60.0,102.0
614,120.02043419,201.0,342.0
615,120.04564114,146.0,248.0
616,120.25820019,188.0,320.0
617,120.33543263,60.0,102.0
618,120.44108154,80.0,136.0
619,120.47311222,87.0,148.0
620,120.49108974,236.0,401.0
621,120.58347552,349.0,593.0
622,121.08860242,171.0,291.0
623,121.12149347,257.0,437.0
624,121.13525159,201.0,342.0
625,121.17679971,88.0,150.0
626,121.31292589,67.0,114.0
627,121.35202963,325.0,552.0
628,121.71977447,128.0,218.0
629,121.85916142,156.0,265.0
630,121.93261217,789.0,1341.0
631,122.09336907,98.0,167.0
632,122.32504378,140.0,238.0
633,122.3850646,179.0,304.0
634,122.74351254,53.0,90.0
635,122.76264398,79.0,134.0
636,122.7799139,39.0,66.0
637,123.14704653,381.0,648.0
638,123.24123262,71.0,121.0
639,123.30436986,104.0,177.0
640,123.60291459,175.0,298.0
641,123.7225857,140.0,238.0
642,124.09443576,206.0,350.0
643,124.09579203,63.0,107.0
644,124.39757894,102.0,173.0
645,124.41672612,81.0,138.0
646,124.63835252,79.0,134.0
647,124.7635481,110.0,187.0
648,125.18126126,208.0,354.0
649,125.31562429,85.0,144.0
650,125.50249197,49.0,83.0
651,125.87491981,114.0,194.0
652,125.92766866,329.0,559.0
653,126.05623557,325.0,552.0
654,126.57638627,101.0,172.0
655,126.77558571,252.0,428.0
656,126.85989393,97.0,165.0
657,126.87442527,181.0,308.0
658,126.94808952,69.0,117.0
659,127.04480743,162.0,275.0
660,127.07123306,56.0,95.0
661,127.38975079,58.0,99.0
662,127.44478724,296.0,503.0
663,127.46905541,467.0,794.0
664,127.64395348,216.0,367.0
665,127.81722357,55.0,94.0
666,128.20811733,460.0,782.0
667,128.34180683,122.0,207.0
668,128.98363322,180.0,306.0
669,129.07457602,112.0,190.0
670,129.386612,90.0,153.0
671,129.6975977,53.0,90.0
672,129.7408587,91.0,155.0
673,130.0211068,70.0,119.0
674,130.0363139,62.0,105.0
675,130.04134588,49.0,83.0
676,130.1751067,91.0,155.0
677,130.19046432,170.0,289.0
678,130.26444733,130.0,221.0
679,130.27091009,611.0,1039.0
680,130.46909792,77.0,131.0
681,131.11376223,246.0,418.0
682,131.1552616,58.0,99.0
683,131.1985561,274.0,466.0
684,131.44563946,137.0,233.0
685,131.56572146,94.0,160.0
686,132.43754534,347.0,590.0
687,132.44767308,121.0,206.0
688,132.48482976,369.0,627.0
689,132.51184151,92.0,156.0
690,132.57972024,148.0,252.0
691,132.8692309,167.0,284.0
692,132.88887219,259.0,440.0
693,132.95211531,191.0,325.0
694,133.11836797,57.0,97.0
695,133.12237361,54.0,92.0
696,133.83643249,151.0,257.0
697,133.90304957,134.0,228.0
698,134.02385342,90.0,153.0
699,134.10720357,337.0,573.0
700,134.21422673,86.0,146.0
701,134.29091281,124.0,211.0
702,134.2954236,57.0,97.0
703,134.31851916,49.0,83.0
704,134.32172843,260.0,442.0
705,134.33536684,48.0,82.0
706,134.37185864,73.0,124.0
707,134.45131286,66.0,112.0
708,135.24960071,75.0,128.0
709,135.66754305,95.0,162.0
710,135.88610981,156.0,265.0
711,136.00204631,152.0,258.0
712,136.00467813,107.0,182.0
713,136.39715478,82.0,139.0
714,136.61888088,110.0,187.0
715,136.63649697,558.0,949.0
716,136.79491526,180.0,306.0
717,136.96823309,271.0,461.0
718,137.04502291,69.0,117.0
719,137.39652085,138.0,235.0
720,137.556242,51.0,87.0
721,137.58588309,307.0,522.0
722,137.71653354,93.0,158.0
723,137.83412957,430.0,731.0
724,137.99572036,53.0,90.0
725,138.20032873,138.0,235.0
726,138.21223036,621.0,1056.0
727,139.44635482,83.0,141.0
728,139.603044,81.0,138.0
729,139.68689165,41.0,70.0
730,140.17083732,50.0,85.0
731,140.41999818,90.0,153.0
732,140.42663378,45.0,76.0
733,140.49251706,205.0,348.0
734,140.99310042,360.0,612.0
735,141.15175767,136.0,231.0
736,141.4658572,66.0,112.0
737,142.33497172,69.0,117.0
738,142.72175217,119.0,202.0
739,143.05582701,68.0,116.0
740,143.09416805,447.0,760.0
741,143.10510897,94.0,160.0
742,143.14552757,202.0,343.0
743,143.34527087,432.0,734.0
744,143.36700716,155.0,264.0
745,143.41043565,77.0,131.0
746,143.56581651,89.0,151.0
747,143.88762811,60.0,102.0
748,144.09376551,259.0,440.0
749,144.13060308,163.0,277.0
750,144.53552811,125.0,212.0
751,144.83013407,71.0,121.0
752,144.86893837,161.0,274.0
753,145.73449102,307.0,522.0
754,145.76171378,84.0,143.0
755,146.01466893,71.0,121.0
756,146.14740413,131.0,223.0
757,146.30468302,629.0,1069.0
758,146.30715839,89.0,151.0
759,146.48022418,63.0,107.0
760,146.55203712,745.0,1266.0
761,146.55995857,71.0,121.0
762,146.90993874,57.0,97.0
763,147.01210016,360.0,612.0
764,148.21560568,112.0,190.0
765,149.15449864,352.0,598.0
766,149.29919494,96.0,163.0
767,149.78694944,290.0,493.0
768,149.87211391,120.0,204.0
769,149.88144838,175.0,298.0
770,150.07496905,166.0,282.0
771,150.30852051,172.0,292.0
772,150.63495168,94.0,160.0
773,151.04628565,391.0,665.0
774,151.25470149,182.0,309.0
775,151.41903962,52.0,88.0
776,151.56009146,271.0,461.0
777,151.63097145,255.0,434.0
778,151.73365394,784.0,1333.0
779,151.82941376,107.0,182.0
780,151.84953926,65.0,110.0
781,151.98577115,76.0,129.0
782,152.52848015,92.0,156.0
783,153.00488248,363.0,617.0
784,153.11201907,119.0,202.0
785,153.11985921,85.0,144.0
786,153.18072767,126.0,214.0
787,153.39730315,206.0,350.0
788,153.44508972,69.0,117.0
789,153.5368497,57.0,97.0
790,153.56407665,48.0,82.0
791,153.66784442,85.0,144.0
792,153.68743265,70.0,119.0
793,153.81915365,55.0,94.0
794,154.11537114,79.0,134.0
795,154.93526048,104.0,177.0
796,154.95246143,62.0,105.0
797,155.06742059,54.0,92.0
798,155.07014285,139.0,236.0
799,155.5994992,157.0,267.0
800,155.74220436,318.0,541.0
801,155.75860149,62.0,105.0
802,155.87154866,76.0,129.0
803,156.86555814,174.0,296.0
